,rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,batSong,userID,lang,timeEnd,timeBegin,sequenceTrials,nodeIndex,tIndex,studyID,uniqueID,offset,nChanges,initialOffset,performance,infoUser,study_result,comp_result,view_history,success,timeout,failed_images,failed_audio,failed_video,rtAudio,baseLatencyBegin,baseLatencyEnd,outputLatencyBegin,outputLatencyEnd,question_order,userIDAlicia
4,,,,html-button-response,4.0,75263.0,0.0-0.0-4.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,,,,,,,
5,3693,,{'Q0': 1},survey-likert,5.0,78963.0,0.0-0.0-5.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,,,,,,[0],
6,23840,,,instructions,6.0,102804.0,0.0-0.0-6.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,"[{'page_index': 0, 'viewing_time': 3386}, {'page_index': 1, 'viewing_time': 2895}, {'page_index': 2, 'viewing_time': 17557}]",,,,,,,,,,,,
7,"[501.33333333333496, 1207.9999999999984, 1807.9999999999927, 2405.333333333331, 3015.999999999991, 3615.9999999999995, 4167.999999999992, 4775.999999999996, 5373.333333333335, 5997.33333333333, 6597.333333333325, 7191.999999999993, 7816.000000000003, 8391.999999999996, 8989.333333333334, 9591.999999999998, 10176.000000000002, 10783.999999999993, 11399.99999999999, 11967.999999999989, 12536.000000000002, 13173.333333333332, 13735.999999999989, 14304.000000000002, 14997.33333333333, 15597.333333333325, 16173.333333333332, 16807.999999999993, 17439.999999999996, 18007.999999999996, 18567.999999999996, 19213.333333333325, 19807.999999999993, 20405.333333333332, 20967.99999999999, 22045.333333333332, 22573.333333333325, 23501.333333333336, 24237.333333333325, 24973.33333333333, 25661.333333333332, 26405.333333333332, 27165.333333333336, 27941.333333333332, 28688.000000000004, 29389.333333333325, 30141.333333333336, 30917.333333333332, 31661.333333333332, 32375.99999999999, 33143.99999999999, 33904, 34711.999999999985, 35485.33333333333, 36165.333333333336, 36893.33333333333, 37631.99999999999, 38429.333333333336, 39149.33333333333, 39893.33333333333, 40637.33333333333, 41437.33333333333, 42167.99999999999, 42872, 43655.99999999999, 44432, 45157.33333333333, 45893.33333333333, 46239.99999999999, 46607.99999999999, 47015.99999999999, 47493.33333333334, 47941.33333333332, 48376.00000000001, 48845.33333333334, 49277.33333333333, 49709.33333333332, 50168.00000000001, 50637.333333333314, 51087.99999999999, 51557.333333333336, 51965.33333333332, 52431.999999999985, 52847.999999999985, 53325.333333333336, 53757.33333333332, 54232, 54677.333333333336, 55133.33333333333, 55584, 56037.33333333332, 56477.33333333332, 56901.33333333333, 57352.00000000001, 57821.33333333334, 58280, 58733.33333333332, 59205.33333333333, 59632.00000000001, 60072, 60525.33333333332, 60981.333333333336, 61448.00000000001, 61885.333333333336, 62333.33333333334, 62792]",./songs/movementTapAudio/modifiedAudio/name__11 - metronome_const_tempo__stretchfactor__1__1_25__0_75188.mp3,0,audio-button-response,7.0,165809.0,0.0-0.0-7.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,"[572.3000000715256, 1282, 1879.2000000476837, 2480.8000000715256, 3090.100000023842, 3690.2000000476837, 4241.5, 4850, 5443.400000095367, 6067.800000071526, 6668.300000071526, 7262.300000071526, 7886.600000023842, 8463.5, 9062.800000071526, 9662.800000071526, 10246.900000095367, 10856.600000023842, 11473.900000095367, 12041.200000047684, 12608.5, 13242.600000023842, 13809.300000071526, 14377.700000047684, 15069.900000095367, 15669.300000071526, 16245.300000071526, 16878.5, 17514, 18080.600000023842, 18639.800000071526, 19282.400000095367, 19882.300000071526, 20474.600000023842, 21041.900000095367, 22115.400000095367, 22644.700000047684, 23571.200000047684, 24312.100000023842, 25042.300000071526, 25733.5, 26474.5, 27236.800000071526, 28011.800000071526, 28761.400000095367, 29460.700000047684, 30211.800000071526, 30988.200000047684, 31731.600000023842, 32448.100000023842, 33215.5, 33975.5, 34784.300000071526, 35554.40000009537, 36234.800000071526, 36962.40000009537, 37705.10000002384, 38498.40000009537, 39221.60000002384, 39965.200000047684, 40710.40000009537, 41507.10000002384, 42238.5, 42943.800000071526, 43731.10000002384, 44502.40000009537, 45228.700000047684, 45964.10000002384, 46312.700000047684, 46678.60000002384, 47087.10000002384, 47563.300000071526, 48013.60000002384, 48447.5, 48914, 49348.200000047684, 49781.60000002384, 50241.90000009537, 50708.200000047684, 51159, 51626, 52034.800000071526, 52503.300000071526, 52919.60000002384, 53395.10000002384, 53829.40000009537, 54304.60000002384, 54747.200000047684, 55205.10000002384, 55655.90000009537, 56106.40000009537, 56548.700000047684, 56973.90000009537, 57424.5, 57891.800000071526, 58351, 58802.40000009537, 59276.90000009537, 59702.200000047684, 60144.700000047684, 60595.40000009537, 61053.90000009537, 61520.90000009537, 61955.300000071526, 62405.60000002384, 62865.5]",0.004,0.004,0.024,0.024,,
8,,,,html-button-response,8.0,168814.0,0.0-0.0-8.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,,,,,,,
9,7541,,{'Q0': 3},survey-likert,9.0,176360.0,0.0-0.0-9.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,,,,,,[0],
10,7037,,,instructions,10.0,183399.0,0.0-0.0-10.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,"[{'page_index': 0, 'viewing_time': 2456}, {'page_index': 1, 'viewing_time': 4581}]",,,,,,,,,,,,
11,"[1360.0000000000136, 1680.0000000000068, 2048.000000000002, 2448.0000000000073, 2890.666666666675, 3391.999999999996, 3850.6666666666833, 4314.6666666666815, 4802.6666666666815, 5242.666666666679, 5744, 6152.0000000000155, 6602.666666666664, 7032.000000000011, 7496.000000000009, 7922.666666666686, 8370.666666666664, 8824.000000000013, 9256, 9730.666666666679, 10168.000000000007, 10642.666666666684, 11135.999999999996, 11594.666666666682, 12064.000000000022, 12520.000000000011, 12944.000000000016, 13402.666666666675, 13855.999999999995, 14288.000000000011, 14770.666666666672, 15240.00000000001, 15690.666666666686, 16240.00000000001, 16714.666666666686, 17242.66666666668, 17682.666666666675, 18202.666666666686, 18688.00000000002, 19202.666666666686, 19688.00000000002, 20210.666666666668, 20680.000000000007, 21138.666666666664, 21640.000000000015, 22114.666666666664, 22623.999999999996, 23098.666666666675, 23608.000000000004, 24120.000000000004, 24528.000000000022, 24903.999999999996, 25386.666666666686, 25896.000000000015, 26370.666666666664, 26816.000000000004, 27314.666666666682, 27840.000000000004, 28362.666666666682, 28906.666666666668, 29426.666666666675, 29818.66666666667, 30306.66666666667, 30810.666666666664, 31328.000000000004, 31818.66666666667, 32304.000000000004, 32818.66666666667, 33322.666666666664, 33976, 34666.666666666686, 35298.666666666664, 36087.99999999999, 36882.666666666664, 37696, 38386.666666666686, 39258.66666666667, 40040.00000000002, 40824.000000000015, 41408.000000000015, 42135.99999999999, 42848.000000000015, 43602.666666666664, 44386.666666666686, 45194.66666666668, 45879.99999999999, 46520.00000000001, 47248.00000000002, 47928, 48930.666666666664, 49714.666666666686, 50562.66666666667, 51314.66666666668, 52080.000000000015, 52818.66666666667, 53554.666666666664, 54312.000000000015, 55106.666666666686, 55888.00000000001, 56647.99999999999, 57408.000000000015, 58176.000000000015, 58922.666666666686, 59616.000000000015, 60458.666666666686, 61250.66666666666, 61968.000000000015, 62752.00000000001]",./songs/movementTapAudio/modifiedAudio/name__7 - El Pesebre - Afrosound__stretchfactor__0_72932__0_97__1_2125.mp3,0,audio-button-response,11.0,246404.0,0.0-0.0-11.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,"[1360.2000000476837, 1680.7000000476837, 2050.2000000476837, 2451, 2892.600000023842, 3393.7000000476837, 3852.8000000715256, 4318.899999976158, 4804.800000071526, 5246.200000047684, 5747.300000071526, 6155, 6606.100000023842, 7031.899999976158, 7498.5, 7924.200000047684, 8374.300000071526, 8825.899999976158, 9259.300000071526, 9734.800000071526, 10168.300000071526, 10644.399999976158, 11136.700000047684, 11595.800000071526, 12063.600000023842, 12521.5, 12946.5, 13407, 13857.5, 14290.399999976158, 14775.300000071526, 15241.899999976158, 15692.300000071526, 16243.100000023842, 16718.600000023842, 17244.100000023842, 17686.600000023842, 18204.700000047684, 18688.100000023842, 19204.899999976158, 19688.800000071526, 20214.899999976158, 20680.700000047684, 21141, 21642.200000047684, 22116.700000047684, 22626.399999976158, 23102.800000071526, 23610.200000047684, 24120.5, 24528.5, 24904.899999976158, 25388.600000023842, 25897.800000071526, 26373.300000071526, 26815.5, 27316.899999976158, 27841.600000023842, 28367.399999976158, 28909.5, 29427.800000071526, 29819.800000071526, 30310.899999976158, 30813.800000071526, 31330.399999976158, 31822, 32305.600000023842, 32821.300000071526, 33324.300000071526, 33976, 34669.60000002384, 35301.800000071526, 36088, 36887.89999997616, 37699, 38388, 39260.200000047684, 40042.5, 40826.200000047684, 41408.60000002384, 42139.200000047684, 42848, 43605.5, 44389.300000071526, 45196.700000047684, 45879.700000047684, 46520.39999997616, 47249.700000047684, 47931.300000071526, 48931.800000071526, 49716.89999997616, 50564, 51316.300000071526, 52081.89999997616, 52821.800000071526, 53556.60000002384, 54316.60000002384, 55107.800000071526, 55888.800000071526, 56650.300000071526, 57410.10000002384, 58175.700000047684, 58925.10000002384, 59616.700000047684, 60461.300000071526, 61254.200000047684, 61970.10000002384, 62751.700000047684]",0.004,0.004,0.024,0.024,,
12,2712,,{'Q0': 0},survey-likert,12.0,249121.0,0.0-0.0-12.0,,142,eng,1755869100917.0,1755868851622.0,"bat,tapping",3,0,m12,null,,,,,,37106,data.txt,,,,,,,,,,,,[0],
0,1249.0,"<img id=""logoLoading"" src=""./images/loading2.gif""><br>Loading...",0,html-button-response,0.0,1252.0,0.0-0.0-0.0,./songs/beatProductionAudio/beatModified/baseSongs/softSand/softSandModifiedLow.mp3,135,fi,1750943952625.0,1750943898284.0,"bat,tapping",2,6,m12,null,,,,,,33794,data.txt,,,,,,,,,,,,,
1,41688.0,"<div id=""titleBAT"">Säädä tahdistusta<br></div><div id=""loading-bar""><div id=""progress-bar""></div></div><div class=""circle""><div id=""firstRowCircle""><button class= ""circle deg-4"" id=""bat0""></button><button class= ""circle deg-5"" id=""bat1""></button><button class= ""circle deg-6"" id=""bat2""></button></div><div id=""secondRowCircle""><button class= ""circle deg-7"" id=""bat3""></button><button class= ""circle deg-0"" id=""bat4""></button></div><div id=""thirdRowCircle""><button class= ""circle deg-1"" id=""bat5""></button><button class= ""circle deg-2"" id=""bat6""></button><button class= ""circle deg-3"" id=""bat7""></button></div></div>",0,html-button-response,1.0,42941.0,0.0-0.0-1.0,./songs/beatProductionAudio/beatModified/baseSongs/softSand/softSandModifiedLow.mp3,135,fi,1750943952625.0,1750943898284.0,"bat,tapping",2,6,m12,null,1.0,9.0,6.0,,,33794,data.txt,,,,,,,,,,,,,
2,3812.0,,{'Q0': 4},survey-likert,2.0,46754.0,0.0-0.0-2.0,,135,fi,1750943952625.0,1750943898284.0,"bat,tapping",2,6,m12,null,,,,,,33794,data.txt,,,,,,,,,,,,[0],
3,7360.0,,{'Q0': 3},survey-likert,3.0,54118.0,0.0-0.0-3.0,,135,fi,1750943952625.0,1750943898284.0,"bat,tapping",2,6,m12,null,,,,,,33794,data.txt,,,,,,,,,,,,[0],
0,3164.0,"<img id=""logoLoading"" src=""./images/loading2.gif""><br>Loading...",0,html-button-response,0.0,3178.0,0.0-0.0-0.0,./songs/beatProductionAudio/beatModified/baseSongs/eclecticElectric/eclecticElectricModifiedLow.mp3,112,fi,1751558659616.0,1751558637821.0,"bat,tapping",2,7,m12,null,,,,,,34121,data.txt,,,,,,,,,,,,,
1,15592.0,"<div id=""titleBAT"">Säädä tahdistusta<br></div><div id=""loading-bar""><div id=""progress-bar""></div></div><div class=""circle""><div id=""firstRowCircle""><button class= ""circle deg-4"" id=""bat0""></button><button class= ""circle deg-5"" id=""bat1""></button><button class= ""circle deg-6"" id=""bat2""></button></div><div id=""secondRowCircle""><button class= ""circle deg-7"" id=""bat3""></button><button class= ""circle deg-0"" id=""bat4""></button></div><div id=""thirdRowCircle""><button class= ""circle deg-1"" id=""bat5""></button><button class= ""circle deg-2"" id=""bat6""></button><button class= ""circle deg-3"" id=""bat7""></button></div></div>",0,html-button-response,1.0,18787.0,0.0-0.0-1.0,./songs/beatProductionAudio/beatModified/baseSongs/eclecticElectric/eclecticElectricModifiedLow.mp3,112,fi,1751558659616.0,1751558637821.0,"bat,tapping",2,7,m12,null,3.0,2.0,7.0,,,34121,data.txt,,,,,,,,,,,,,
2,1384.0,,{'Q0': 2},survey-likert,2.0,20189.0,0.0-0.0-2.0,,112,fi,1751558659616.0,1751558637821.0,"bat,tapping",2,7,m12,null,,,,,,34121,data.txt,,,,,,,,,,,,[0],
3,1197.0,,{'Q0': 2},survey-likert,3.0,21392.0,0.0-0.0-3.0,,112,fi,1751558659616.0,1751558637821.0,"bat,tapping",2,7,m12,null,,,,,,34121,data.txt,,,,,,,,,,,,[0],
0,4352.0,"<img id=""logoLoading"" src=""./images/loading2.gif""><br>Loading...",0,html-button-response,0.0,4358.0,0.0-0.0-0.0,./songs/beatProductionAudio/beatModified/baseSongs/softSand/softSandModifiedLow.mp3,m12_100,fi,1754493678772.0,1754493610242.0,"bat,tapping",2,6,m12,null,,,,,,36824,data.txt,,,,,,,,,,,,,
1,58938.0,"<div id=""titleBAT"">Säädä tahdistusta<br></div><div id=""loading-bar""><div id=""progress-bar""></div></div><div class=""circle""><div id=""firstRowCircle""><button class= ""circle deg-4"" id=""bat0""></button><button class= ""circle deg-5"" id=""bat1""></button><button class= ""circle deg-6"" id=""bat2""></button></div><div id=""secondRowCircle""><button class= ""circle deg-7"" id=""bat3""></button><button class= ""circle deg-0"" id=""bat4""></button></div><div id=""thirdRowCircle""><button class= ""circle deg-1"" id=""bat5""></button><button class= ""circle deg-2"" id=""bat6""></button><button class= ""circle deg-3"" id=""bat7""></button></div></div>",0,html-button-response,1.0,63298.0,0.0-0.0-1.0,./songs/beatProductionAudio/beatModified/baseSongs/softSand/softSandModifiedLow.mp3,m12_100,fi,1754493678772.0,1754493610242.0,"bat,tapping",2,6,m12,null,1.0,13.0,3.0,,,36824,data.txt,,,,,,,,,,,,,
2,2036.0,,{'Q0': 2},survey-likert,2.0,65337.0,0.0-0.0-2.0,,m12_100,fi,1754493678772.0,1754493610242.0,"bat,tapping",2,6,m12,null,,,,,,36824,data.txt,,,,,,,,,,,,[0],
3,2724.0,,{'Q0': 0},survey-likert,3.0,68069.0,0.0-0.0-3.0,,m12_100,fi,1754493678772.0,1754493610242.0,"bat,tapping",2,6,m12,null,,,,,,36824,data.txt,,,,,,,,,,,,[0],
0,3161.0,"<img id=""logoLoading"" src=""./images/loading2.gif""><br>Loading...",0,html-button-response,0.0,3178.0,0.0-0.0-0.0,./songs/beatProductionAudio/beatModified/baseSongs/floorplanNoLie/floorplanNoLieModifiedLow.mp3,112,fi,1751558613192.0,1751558585378.0,"bat,tapping",2,5,m12,null,,,,,,34119,data.txt,,,,,,,,,,,,,
1,19094.0,"<div id=""titleBAT"">Säädä tahdistusta<br></div><div id=""loading-bar""><div id=""progress-bar""></div></div><div class=""circle""><div id=""firstRowCircle""><button class= ""circle deg-4"" id=""bat0""></button><button class= ""circle deg-5"" id=""bat1""></button><button class= ""circle deg-6"" id=""bat2""></button></div><div id=""secondRowCircle""><button class= ""circle deg-7"" id=""bat3""></button><button class= ""circle deg-0"" id=""bat4""></button></div><div id=""thirdRowCircle""><button class= ""circle deg-1"" id=""bat5""></button><button class= ""circle deg-2"" id=""bat6""></button><button class= ""circle deg-3"" id=""bat7""></button></div></div>",0,html-button-response,1.0,22302.0,0.0-0.0-1.0,./songs/beatProductionAudio/beatModified/baseSongs/floorplanNoLie/floorplanNoLieModifiedLow.mp3,112,fi,1751558613192.0,1751558585378.0,"bat,tapping",2,5,m12,null,4.0,3.0,3.0,,,34119,data.txt,,,,,,,,,,,,,
2,3070.0,,{'Q0': 3},survey-likert,2.0,25386.0,0.0-0.0-2.0,,112,fi,1751558613192.0,1751558585378.0,"bat,tapping",2,5,m12,null,,,,,,34119,data.txt,,,,,,,,,,,,[0],
3,1986.0,,{'Q0': 1},survey-likert,3.0,27377.0,0.0-0.0-3.0,,112,fi,1751558613192.0,1751558585378.0,"bat,tapping",2,5,m12,null,,,,,,34119,data.txt,,,,,,,,,,,,[0],
0,1267.0,"<img id=""logoLoading"" src=""./images/loading2.gif""><br>Loading...",0,html-button-response,0.0,1271.0,0.0-0.0-0.0,./songs/beatProductionAudio/beatModified/baseSongs/floorplanNoLie/floorplanNoLieModifiedLow.mp3,135,fi,1750943897499.0,1750943844675.0,"bat,tapping",2,5,m12,null,,,,,,33793,data.txt,,,,,,,,,,,,,
1,45726.0,"<div id=""titleBAT"">Säädä tahdistusta<br></div><div id=""loading-bar""><div id=""progress-bar""></div></div><div class=""circle""><div id=""firstRowCircle""><button class= ""circle deg-4"" id=""bat0""></button><button class= ""circle deg-5"" id=""bat1""></button><button class= ""circle deg-6"" id=""bat2""></button></div><div id=""secondRowCircle""><button class= ""circle deg-7"" id=""bat3""></button><button class= ""circle deg-0"" id=""bat4""></button></div><div id=""thirdRowCircle""><button class= ""circle deg-1"" id=""bat5""></button><button class= ""circle deg-2"" id=""bat6""></button><button class= ""circle deg-3"" id=""bat7""></button></div></div>",0,html-button-response,1.0,46998.0,0.0-0.0-1.0,./songs/beatProductionAudio/beatModified/baseSongs/floorplanNoLie/floorplanNoLieModifiedLow.mp3,135,fi,1750943897499.0,1750943844675.0,"bat,tapping",2,5,m12,null,0.0,11.0,1.0,,,33793,data.txt,,,,,,,,,,,,,
2,3694.0,,{'Q0': 3},survey-likert,2.0,50693.0,0.0-0.0-2.0,,135,fi,1750943897499.0,1750943844675.0,"bat,tapping",2,5,m12,null,,,,,,33793,data.txt,,,,,,,,,,,,[0],
3,1639.0,,{'Q0': 2},survey-likert,3.0,52337.0,0.0-0.0-3.0,,135,fi,1750943897499.0,1750943844675.0,"bat,tapping",2,5,m12,null,,,,,,33793,data.txt,,,,,,,,,,,,[0],
0,740.0,"<img id=""logoLoading"" src=""./images/loading2.gif""><br>Loading...",0,html-button-response,0.0,741.0,0.0-0.0-0.0,./songs/beatProductionAudio/beatModified/baseSongs/honeySuckle/honeysuckleRoseModifiedLow.mp3,142,eng,1755868277554.0,1755868229977.0,"bat,tapping",2,3,m12,null,,,,,,37101,data.txt,,,,,,,,,,,,,
1,39372.0,"<div id=""titleBAT"">Adjust the beat<br></div><div id=""loading-bar""><div id=""progress-bar""></div></div><div class=""circle""><div id=""firstRowCircle""><button class= ""circle deg-4"" id=""bat0""></button><button class= ""circle deg-5"" id=""bat1""></button><button class= ""circle deg-6"" id=""bat2""></button></div><div id=""secondRowCircle""><button class= ""circle deg-7"" id=""bat3""></button><button class= ""circle deg-0"" id=""bat4""></button></div><div id=""thirdRowCircle""><button class= ""circle deg-1"" id=""bat5""></button><button class= ""circle deg-2"" id=""bat6""></button><button class= ""circle deg-3"" id=""bat7""></button></div></div>",0,html-button-response,1.0,40115.0,0.0-0.0-1.0,./songs/beatProductionAudio/beatModified/baseSongs/honeySuckle/honeysuckleRoseModifiedLow.mp3,142,eng,1755868277554.0,1755868229977.0,"bat,tapping",2,3,m12,null,0.0,6.0,3.0,,,37101,data.txt,,,,,,,,,,,,,
2,3834.0,,{'Q0': 3},survey-likert,2.0,43951.0,0.0-0.0-2.0,,142,eng,1755868277554.0,1755868229977.0,"bat,tapping",2,3,m12,null,,,,,,37101,data.txt,,,,,,,,,,,,[0],
3,3502.0,,{'Q0': 1},survey-likert,3.0,47454.0,0.0-0.0-3.0,,142,eng,1755868277554.0,1755868229977.0,"bat,tapping",2,3,m12,null,,,,,,37101,data.txt,,,,,,,,,,,,[0],
