,id,uuid,studyCode,startDateJATOS,endDateJATOS,duration,lastSeenDate,studyState,urlQueryParameters,workerId,workerType,batchId,batchUuid,batchTitle,groupId,componentResults,message,lang,user,trialIndex,nodeIndex,alicia,userID,studyID,uniqueID
5422,24648,b4517e96-a42f-45d7-85d8-266f07535fb1,PKudyqAmMau,1743519012856,,,1743519013800.0,DATA_RETRIEVED,"{'trialIndex': '7', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24014,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28167, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743519013011, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_24648/comp-result_28167', 'data': {'size': 36671, 'sizeHumanReadable': '36.7 kB'}, 'files': []}]",,fi,m12_100,7,3,,,m12,null
5423,24649,58472287-21eb-4480-9ac0-da72f6d8654c,PKudyqAmMau,1743519073157,1743519075293.0,00:00:02,1743519074076.0,FINISHED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '4', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24015,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28168, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743519073249, 'endDate': 1743519075294, 'duration': '00:00:02', 'componentState': 'FINISHED', 'path': '/study_result_24649/comp-result_28168', 'data': {'size': 27590, 'sizeHumanReadable': '27.6 kB'}, 'files': []}]",,fi,m12_100,0,4,,,m12,null
5442,24682,e1a7a163-02cd-484b-ab09-76b4f3cdc4e8,PKudyqAmMau,1743582904170,1743586957964.0,01:07:33,1743583440404.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24046,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28203, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743582904223, 'endDate': 1743583440338, 'duration': '00:08:56', 'componentState': 'RELOADED', 'path': '/study_result_24682/comp-result_28203', 'data': {'size': 27119, 'sizeHumanReadable': '27.1 kB'}, 'files': []}, {'id': 28215, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583440338, 'endDate': 1743586957964, 'duration': '00:58:37', 'componentState': 'FAIL', 'path': '/study_result_24682/comp-result_28215', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,,,,,m12,null
5443,24683,212d02fc-d954-499e-aa6b-9bdd881b7969,PKudyqAmMau,1743582907117,1743586927905.0,01:07:00,1743582907449.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24047,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28204, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743582907165, 'endDate': 1743583440144, 'duration': '00:08:52', 'componentState': 'RELOADED', 'path': '/study_result_24683/comp-result_28204', 'data': {'size': 40078, 'sizeHumanReadable': '40.1 kB'}, 'files': []}, {'id': 28214, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583440144, 'endDate': 1743586927905, 'duration': '00:58:07', 'componentState': 'FAIL', 'path': '/study_result_24683/comp-result_28214', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,1,,,m12,null
5444,24684,aec7e89c-1001-4eda-95a8-3bd3e9f3e95e,PKudyqAmMau,1743582960293,1743586924906.0,01:06:04,1743583200807.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24048,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28205, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743582960340, 'endDate': 1743583440009, 'duration': '00:07:59', 'componentState': 'RELOADED', 'path': '/study_result_24684/comp-result_28205', 'data': {'size': 50969, 'sizeHumanReadable': '51.0 kB'}, 'files': []}, {'id': 28213, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583440009, 'endDate': 1743586924906, 'duration': '00:58:04', 'componentState': 'FAIL', 'path': '/study_result_24684/comp-result_28213', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,2,,,m12,null
5445,24685,da2264f9-3bb8-4728-a2ac-3530da0f8854,PKudyqAmMau,1743583243080,1743586913381.0,01:01:10,1743583243404.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24049,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28206, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583243121, 'endDate': 1743583439801, 'duration': '00:03:16', 'componentState': 'RELOADED', 'path': '/study_result_24685/comp-result_28206', 'data': {'size': 34535, 'sizeHumanReadable': '34.5 kB'}, 'files': []}, {'id': 28212, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583439801, 'endDate': 1743586913382, 'duration': '00:57:53', 'componentState': 'FAIL', 'path': '/study_result_24685/comp-result_28212', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,3,,,m12,null
5446,24686,6b5099f2-fef5-4b85-b47d-574c8f068058,PKudyqAmMau,1743583293975,1743583611254.0,00:05:17,1743583438802.0,FAIL,"{'trialIndex': '1', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24050,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28207, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583294025, 'endDate': 1743583438733, 'duration': '00:02:24', 'componentState': 'RELOADED', 'path': '/study_result_24686/comp-result_28207', 'data': {'size': 36098, 'sizeHumanReadable': '36.1 kB'}, 'files': []}, {'id': 28211, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583438733, 'endDate': 1743583611254, 'duration': '00:02:52', 'componentState': 'FAIL', 'path': '/study_result_24686/comp-result_28211', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,1,3,,,m12,null
5447,24687,38ec953f-c970-495a-8f74-ab4fffcef049,PKudyqAmMau,1743583327314,1743583559577.0,00:03:52,1743583402635.0,FAIL,"{'trialIndex': '2', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24051,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28208, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583327359, 'endDate': 1743583402570, 'duration': '00:01:15', 'componentState': 'RELOADED', 'path': '/study_result_24687/comp-result_28208', 'data': {'size': 36409, 'sizeHumanReadable': '36.4 kB'}, 'files': []}, {'id': 28210, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583402570, 'endDate': 1743583559577, 'duration': '00:02:37', 'componentState': 'FAIL', 'path': '/study_result_24687/comp-result_28210', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,2,3,,,m12,null
5448,24688,fa45e3b2-f975-4882-af30-c8ef9fb43b15,PKudyqAmMau,1743583353120,1743583558102.0,00:03:24,1743583353409.0,FAIL,"{'trialIndex': '3', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24052,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28209, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583353163, 'endDate': 1743583558102, 'duration': '00:03:24', 'componentState': 'FAIL', 'path': '/study_result_24688/comp-result_28209', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,3,3,,,m12,null
5449,24689,f249d9fb-f09e-462b-9837-ec58a0b52ded,PKudyqAmMau,1743583441882,1743587122704.0,01:01:20,1743583442181.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24053,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28216, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583441938, 'endDate': 1743587122704, 'duration': '01:01:20', 'componentState': 'FAIL', 'path': '/study_result_24689/comp-result_28216', 'data': {'size': 27381, 'sizeHumanReadable': '27.4 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,,,,,m12,null
5450,24690,ea5bf22e-afe8-440a-afa3-6209d0d1a5b7,PKudyqAmMau,1743583445369,1743587396303.0,01:05:50,1743583476584.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24054,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28217, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583445412, 'endDate': 1743583468417, 'duration': '00:00:23', 'componentState': 'RELOADED', 'path': '/study_result_24690/comp-result_28217', 'data': {'size': 38385, 'sizeHumanReadable': '38.4 kB'}, 'files': []}, {'id': 28219, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583468418, 'endDate': 1743583476494, 'duration': '00:00:08', 'componentState': 'RELOADED', 'path': '/study_result_24690/comp-result_28219', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28220, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583476495, 'endDate': 1743587396303, 'duration': '01:05:19', 'componentState': 'FAIL', 'path': '/study_result_24690/comp-result_28220', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,1,,,m12,null
5451,24691,d3e3b0fc-520d-4e99-b796-f6795159f1f2,PKudyqAmMau,1743583466431,1743587246188.0,01:02:59,1743583466757.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24055,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28218, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583466472, 'endDate': 1743587246188, 'duration': '01:02:59', 'componentState': 'FAIL', 'path': '/study_result_24691/comp-result_28218', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,2,,,m12,null
5452,24692,0114dd16-8404-4662-8c04-9698808bb62f,PKudyqAmMau,1743583558126,1743587985520.0,01:13:47,1743583558527.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24056,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28221, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583558178, 'endDate': 1743587985521, 'duration': '01:13:47', 'componentState': 'FAIL', 'path': '/study_result_24692/comp-result_28221', 'data': {'size': 28402, 'sizeHumanReadable': '28.4 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,,,,,m12,null
5453,24693,22476d34-4f1f-4311-8603-db670a9894ec,PKudyqAmMau,1743583559601,,,1743583842653.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24057,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28222, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583559644, 'endDate': 1743583579016, 'duration': '00:00:19', 'componentState': 'RELOADED', 'path': '/study_result_24693/comp-result_28222', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28223, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583579016, 'endDate': 1743583842456, 'duration': '00:04:23', 'componentState': 'RELOADED', 'path': '/study_result_24693/comp-result_28223', 'data': {'size': 39729, 'sizeHumanReadable': '39.7 kB'}, 'files': []}, {'id': 28226, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583842456, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_24693/comp-result_28226', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,m12_100,0,1,,,m12,null
5454,24694,964b8526-d04e-4b8f-a17a-8afd07b7950c,PKudyqAmMau,1743583611281,,,1743583784393.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24058,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28224, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583611331, 'endDate': 1743583784162, 'duration': '00:02:52', 'componentState': 'RELOADED', 'path': '/study_result_24694/comp-result_28224', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28225, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743583784162, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_24694/comp-result_28225', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,m12_100,0,2,,,m12,null
5455,24695,e163fb27-d1d4-4aee-a3a4-384a74014c67,PKudyqAmMau,1743586913408,,,1743586914180.0,DATA_RETRIEVED,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24059,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28227, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743586913469, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_24695/comp-result_28227', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",,fi,m12_100,,,,,m12,null
5456,24718,5ea6fbef-f817-46b7-9f9f-2a0929000e99,PKudyqAmMau,1743588663881,1745399458157.0,20:22:59:54,1743588664264.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': 'test', 'uniqueID': 'null'}",24082,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28269, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743588663919, 'endDate': 1745399458158, 'duration': '20:22:59:54', 'componentState': 'FAIL', 'path': '/study_result_24718/comp-result_28269', 'data': {'size': 38600, 'sizeHumanReadable': '38.6 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,test,,,,,m12,null
5457,24719,1b1c895a-504a-410a-b397-9a84dc5286ab,PKudyqAmMau,1743588666419,1745424408144.0,21:05:55:41,1743588666811.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'test', 'uniqueID': 'null'}",24083,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28270, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743588666448, 'endDate': 1745424408145, 'duration': '21:05:55:41', 'componentState': 'FAIL', 'path': '/study_result_24719/comp-result_28270', 'data': {'size': 53385, 'sizeHumanReadable': '53.4 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,test,0,1,,,m12,null
5458,24720,9468d2e9-df7e-42e1-b2c9-6031bff31e38,PKudyqAmMau,1743588678473,1746171832420.0,29:21:32:33,1743591217948.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'test', 'uniqueID': 'null'}",24084,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28271, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743588678503, 'endDate': 1743588941862, 'duration': '00:04:23', 'componentState': 'RELOADED', 'path': '/study_result_24720/comp-result_28271', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28272, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743588941862, 'endDate': 1743588998034, 'duration': '00:00:56', 'componentState': 'RELOADED', 'path': '/study_result_24720/comp-result_28272', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28273, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743588998035, 'endDate': 1743589028133, 'duration': '00:00:30', 'componentState': 'RELOADED', 'path': '/study_result_24720/comp-result_28273', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28274, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743589028133, 'endDate': 1743589176736, 'duration': '00:02:28', 'componentState': 'RELOADED', 'path': '/study_result_24720/comp-result_28274', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}, {'id': 28275, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743589176737, 'endDate': 1746171832432, 'duration': '29:21:24:15', 'componentState': 'FAIL', 'path': '/study_result_24720/comp-result_28275', 'data': {'size': 0, 'sizeHumanReadable': '0 B', 'filename': 'data.txt'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,test,0,2,,,m12,null
5476,24777,2cafcaac-6b85-4b51-995f-8f1f3cfa933b,PKudyqAmMau,1743607007433,1743607610566.0,00:10:03,1743607008148.0,FAIL,"{'studyID': 'm12', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24137,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28339, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743607007513, 'endDate': 1743607610567, 'duration': '00:10:03', 'componentState': 'FAIL', 'path': '/study_result_24777/comp-result_28339', 'data': {'size': 38798, 'sizeHumanReadable': '38.8 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,,,,,m12,null
5477,24778,407600da-acfe-40fc-86a6-f7415c9c263b,PKudyqAmMau,1743607010196,1743607645618.0,00:10:35,1743607010770.0,FAIL,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '1', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24138,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28340, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743607010237, 'endDate': 1743607645619, 'duration': '00:10:35', 'componentState': 'FAIL', 'path': '/study_result_24778/comp-result_28340', 'data': {'size': 53131, 'sizeHumanReadable': '53.1 kB'}, 'files': []}]",Closed by JATOS: Too many unfinished studies open in the same browser.,fi,m12_100,0,1,,,m12,null
5478,24779,f63d3a95-be75-460a-a0d2-922d9508848a,PKudyqAmMau,1743607046833,,,1743607167516.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '2', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24139,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28341, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743607046884, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_24779/comp-result_28341', 'data': {'size': 63086, 'sizeHumanReadable': '63.1 kB'}, 'files': []}]",,fi,m12_100,0,2,,,m12,null
5479,24780,dbd542b2-38a4-4f3b-a0d5-dccbce71fc74,PKudyqAmMau,1743607281881,,,1743607282544.0,DATA_RETRIEVED,"{'trialIndex': '0', 'studyID': 'm12', 'nodeIndex': '3', 'lang': 'fi', 'user': 'm12_100', 'uniqueID': 'null'}",24140,GeneralMultiple,38,b4884081-7db9-4bc2-bf86-005fbb4560c6,Default,,"[{'id': 28342, 'componentId': 48, 'componentUuid': '64b9da7c-08d9-4451-a0e4-983df775a73d', 'startDate': 1743607281933, 'endDate': None, 'duration': None, 'componentState': 'DATA_RETRIEVED', 'path': '/study_result_24780/comp-result_28342', 'data': {'size': 44049, 'sizeHumanReadable': '44.0 kB'}, 'files': []}]",,fi,m12_100,0,3,,,m12,null
